#StageNum, CellCount, Sqrt/log, StemCount, DiffCount, MutantCount
0 5 2.23606797749979 5 0 0
1 9 3.0 6 3 0
2 11 3.3166247903554 6 5 0
3 15 3.872983346207417 9 6 0
4 14 3.7416573867739413 7 7 0
5 19 4.358898943540674 10 9 0
6 22 4.69041575982343 13 9 0
7 29 5.385164807134504 17 12 0
8 34 5.830951894845301 19 15 0
9 36 6.0 16 20 0
10 39 6.244997998398398 18 21 0
11 48 6.928203230275509 26 22 0
12 55 7.416198487095663 32 23 0
13 62 7.874007874011811 34 28 0
14 69 8.306623862918075 35 34 0
15 79 8.888194417315589 45 34 0
16 85 9.219544457292887 42 43 0
17 95 9.746794344808963 53 42 0
18 107 10.344080432788601 47 60 0
19 111 10.535653752852738 40 71 0
20 117 10.816653826391969 47 70 0
21 119 10.908712114635714 32 87 0
22 127 11.269427669584644 37 90 0
23 130 11.40175425099138 44 86 0
24 135 11.61895003862225 44 91 0
25 144 12.0 46 98 0
26 148 12.165525060596439 59 89 0
27 156 12.489995996796797 58 98 0
28 167 12.922847983320086 57 110 0
29 168 12.96148139681572 51 117 0
30 171 13.076696830622021 46 125 0
31 176 13.2664991614216 54 122 0
32 184 13.564659966250536 54 130 0
33 199 14.106735979665885 68 131 0
34 210 14.491376746189438 87 123 0
35 227 15.066519173319364 85 142 0
36 239 15.459624833740307 103 136 0
37 254 15.937377450509228 103 151 0
38 271 16.46207763315433 104 167 0
39 278 16.673332000533065 100 178 0
40 294 17.146428199482248 111 183 0
41 308 17.549928774784245 119 189 0
42 324 18.0 125 199 0
43 330 18.16590212458495 121 209 0
44 344 18.547236990991408 117 227 0
45 357 18.894443627691185 121 236 0
46 373 19.313207915827967 136 237 0
47 392 19.79898987322333 146 246 0
48 406 20.149441679609886 157 249 0
49 436 20.8806130178211 175 261 0
50 448 21.166010488516726 183 265 0
51 468 21.633307652783937 173 295 0
52 487 22.06807649071391 175 312 0
53 510 22.58317958127243 192 318 0
54 521 22.825424421026653 220 301 0
55 536 23.15167380558045 216 320 0
56 547 23.388031127053 219 328 0
57 567 23.811761799581316 232 335 0
58 577 24.020824298928627 235 342 0
59 592 24.331050121192877 230 362 0
60 612 24.73863375370596 248 364 0
61 638 25.25866188063018 246 392 0
62 657 25.632011235952593 255 402 0
63 671 25.903667693977237 246 425 0
64 697 26.40075756488817 249 448 0
65 719 26.814175355583846 274 445 0
66 751 27.40437921208944 295 456 0
67 782 27.964262908219126 298 484 0
68 810 28.460498941515414 307 503 0
69 844 29.0516780926679 317 527 0
70 869 29.478805945967352 346 523 0
71 898 29.966648127543394 349 549 0
72 927 30.44667469527666 375 552 0
73 954 30.886890422961002 382 572 0
74 989 31.448370387032774 381 608 0
75 1013 31.827660925679098 369 644 0
76 1052 32.43454948045371 389 663 0
77 1091 33.03028912982749 395 696 0
78 1115 33.391615714128 411 704 0
79 1147 33.8673884437522 418 729 0
80 1172 34.23448553724738 402 770 0
81 1194 34.55430508634199 399 795 0
82 1211 34.79942528261063 387 824 0
83 1237 35.17101079013795 430 807 0
84 1267 35.59494346111537 468 799 0
85 1294 35.9722114972099 456 838 0
86 1324 36.38681079732051 475 849 0
87 1364 36.932370625238775 511 853 0
88 1397 37.376463182061514 559 838 0
89 1434 37.86819245752297 594 840 0
90 1468 38.31448812133603 605 863 0
91 1489 38.58756276314948 571 918 0
92 1520 38.98717737923585 614 906 0
93 1566 39.57271787481876 637 929 0
94 1594 39.92492955535426 643 951 0
95 1622 40.27406113120453 649 973 0
96 1657 40.70626487409524 687 970 0
97 1685 41.048751503547585 666 1019 0
98 1714 41.400483088968905 663 1051 0
99 1754 41.88078318274385 667 1087 0
100 1811 42.555845661906424 707 1104 0
101 1835 42.83689998120779 753 1082 0
102 1874 43.289721643826724 803 1071 0
103 1912 43.726422218150894 840 1072 0
104 1954 44.204072210600685 842 1112 0
105 1978 44.474711915874174 854 1124 0
106 2021 44.955533585978046 878 1143 0
107 2081 45.617978911828175 872 1209 0
108 2131 46.16275555033516 865 1266 0
109 2174 46.62617290749907 869 1305 0
110 2216 47.07440918375928 889 1327 0
111 2247 47.40253157796533 896 1351 0
112 2270 47.644516998286385 875 1395 0
113 2325 48.218253804964775 907 1418 0
