#StageNum, CellCount, Sqrt/log, StemCount, DiffCount, MutantCount
0 5 1.6094379124341003 5 0 0
1 9 2.1972245773362196 9 0 0
2 22 3.091042453358316 22 0 0
3 54 3.9889840465642745 54 0 0
4 161 5.081404364984463 161 0 0
5 422 6.045005314036012 422 0 0
6 1043 6.949856455000773 1043 0 0
7 2459 7.807510042216193 2459 0 0
8 4656 8.445911989411274 4656 0 0
9 6950 8.846496938558838 6950 0 0
10 8550 9.053686561930807 8550 0 0
11 9341 9.14216859187285 9341 0 0
12 9672 9.176990392294629 9672 0 0
13 9768 9.18686701579054 9768 0 0
14 9832 9.19339765124587 9832 0 0
15 9858 9.196038587265322 9858 0 0
16 9859 9.196140022575042 9859 0 0
17 9867 9.196951134857168 9867 0 0
18 9860 9.19624144759668 9860 0 0
19 9863 9.196545660953994 9863 0 0
20 9869 9.197153810172008 9869 0 0
21 9875 9.197761589769323 9875 0 0
22 9858 9.196038587265322 9858 0 0
23 9869 9.197153810172008 9869 0 0
24 9869 9.197153810172008 9869 0 0
25 9906 9.200895913148184 9906 0 0
26 9890 9.199279424616758 9890 0 0
27 9884 9.1986725671085 9884 0 0
28 9873 9.19755903761145 9873 0 0
29 9870 9.197255132427527 9870 0 0
30 9851 9.19532825185568 9851 0 0
31 9869 9.197153810172008 9869 0 0
32 9850 9.195226734166134 9850 0 0
33 9862 9.196444266784072 9862 0 0
34 9865 9.196748418456716 9865 0 0
35 9862 9.196444266784072 9862 0 0
36 9867 9.196951134857168 9867 0 0
37 9885 9.198773735604718 9885 0 0
38 9861 9.19634286233233 9861 0 0
39 9872 9.197457746145169 9872 0 0
40 9866 9.196849781793684 9866 0 0
41 9852 9.195429759240428 9852 0 0
42 9880 9.198267790741914 9880 0 0
43 9878 9.19806534110057 9878 0 0
44 9866 9.196849781793684 9866 0 0
45 9872 9.197457746145169 9872 0 0
46 9857 9.19593714166544 9857 0 0
47 9877 9.197964100908127 9877 0 0
48 9855 9.19573421958682 9855 0 0
49 9836 9.193804403336083 9836 0 0
50 9852 9.195429759240428 9852 0 0
51 9865 9.196748418456716 9865 0 0
52 9863 9.196545660953994 9863 0 0
53 9852 9.195429759240428 9852 0 0
54 9866 9.196849781793684 9866 0 0
55 9876 9.19786285046507 9876 0 0
56 9851 9.19532825185568 9851 0 0
57 9835 9.19370273082316 9835 0 0
58 9875 9.197761589769323 9875 0 0
59 9857 9.19593714166544 9857 0 0
60 9837 9.193906065512758 9837 0 0
61 9872 9.197457746145169 9872 0 0
62 9870 9.197255132427527 9870 0 0
63 9883 9.198571388376184 9883 0 0
64 9868 9.197052477649247 9868 0 0
65 9870 9.197255132427527 9870 0 0
66 9875 9.197761589769323 9875 0 0
67 9871 9.197356444417888 9871 0 0
68 9861 9.19634286233233 9861 0 0
69 9873 9.19755903761145 9873 0 0
70 9863 9.196545660953994 9863 0 0
71 9869 9.197153810172008 9869 0 0
72 9860 9.19624144759668 9860 0 0
73 9854 9.195632743103909 9854 0 0
74 9884 9.1986725671085 9884 0 0
75 9883 9.198571388376184 9883 0 0
76 9877 9.197964100908127 9877 0 0
77 9874 9.197660318818809 9874 0 0
78 9857 9.19593714166544 9857 0 0
79 9847 9.194922119247803 9847 0 0
80 9839 9.194109358865765 9839 0 0
81 9825 9.192685436737461 9825 0 0
82 9824 9.192583650386924 9824 0 0
83 9840 9.1942109900463 9840 0 0
84 9853 9.195531256322475 9853 0 0
85 9854 9.195632743103909 9854 0 0
86 9864 9.19664704484418 9864 0 0
87 9877 9.197964100908127 9877 0 0
88 9876 9.19786285046507 9876 0 0
89 9883 9.198571388376184 9883 0 0
90 9857 9.19593714166544 9857 0 0
91 9868 9.197052477649247 9868 0 0
92 9852 9.195429759240428 9852 0 0
93 9863 9.196545660953994 9863 0 0
94 9870 9.197255132427527 9870 0 0
95 9870 9.197255132427527 9870 0 0
96 9877 9.197964100908127 9877 0 0
97 9880 9.198267790741914 9880 0 0
98 9865 9.196748418456716 9865 0 0
99 9867 9.196951134857168 9867 0 0
100 9855 9.19573421958682 9855 0 0
101 9861 9.19634286233233 9861 0 0
102 9868 9.197052477649247 9868 0 0
103 9878 9.19806534110057 9878 0 0
104 9851 9.19532825185568 9851 0 0
105 9858 9.196038587265322 9858 0 0
106 9862 9.196444266784072 9862 0 0
107 9852 9.195429759240428 9852 0 0
108 9853 9.195531256322475 9853 0 0
109 9854 9.195632743103909 9854 0 0
110 9853 9.195531256322475 9853 0 0
111 9850 9.195226734166134 9850 0 0
112 9849 9.195125206169703 9849 0 0
113 9845 9.194718991073225 9845 0 0
114 9848 9.19502366786429 9848 0 0
115 9845 9.194718991073225 9845 0 0
116 9874 9.197660318818809 9874 0 0
117 9882 9.198470199405696 9882 0 0
118 9887 9.198976041897133 9887 0 0
119 9873 9.19755903761145 9873 0 0
120 9877 9.197964100908127 9877 0 0
121 9877 9.197964100908127 9877 0 0
122 9872 9.197457746145169 9872 0 0
123 9884 9.1986725671085 9884 0 0
124 9858 9.196038587265322 9858 0 0
125 9873 9.19755903761145 9873 0 0
126 9893 9.199582715323222 9893 0 0
127 9870 9.197255132427527 9870 0 0
128 9865 9.196748418456716 9865 0 0
129 9856 9.1958356857733 9856 0 0
130 9873 9.19755903761145 9873 0 0
131 9852 9.195429759240428 9852 0 0
132 9860 9.19624144759668 9860 0 0
133 9870 9.197255132427527 9870 0 0
134 9878 9.19806534110057 9878 0 0
135 9869 9.197153810172008 9869 0 0
136 9873 9.19755903761145 9873 0 0
137 9860 9.19624144759668 9860 0 0
138 9886 9.198874893866904 9886 0 0
139 9871 9.197356444417888 9871 0 0
140 9870 9.197255132427527 9870 0 0
141 9861 9.19634286233233 9861 0 0
142 9847 9.194922119247803 9847 0 0
143 9867 9.196951134857168 9867 0 0
144 9851 9.19532825185568 9851 0 0
145 9861 9.19634286233233 9861 0 0
146 9873 9.19755903761145 9873 0 0
147 9884 9.1986725671085 9884 0 0
148 9874 9.197660318818809 9874 0 0
