#StageNum, CellCount, Sqrt/log, StemCount, DiffCount, MutantCount
0 5 2.23606797749979 5 0 0
1 10 3.1622776601683795 10 0 0
2 17 4.123105625617661 17 0 0
3 23 4.795831523312719 23 0 0
4 33 5.744562646538029 33 0 0
5 43 6.557438524302 43 0 0
6 51 7.14142842854285 51 0 0
7 67 8.18535277187245 67 0 0
8 83 9.1104335791443 83 0 0
9 98 9.899494936611665 98 0 0
10 123 11.090536506409418 123 0 0
11 155 12.449899597988733 155 0 0
12 181 13.45362404707371 181 0 0
13 215 14.66287829861518 215 0 0
14 254 15.937377450509228 254 0 0
15 292 17.08800749063506 292 0 0
16 348 18.65475810617763 348 0 0
17 403 20.074859899884732 403 0 0
18 454 21.307275752662516 454 0 0
19 485 22.02271554554524 485 0 0
20 541 23.259406699226016 541 0 0
21 613 24.758836806279895 613 0 0
22 663 25.748786379167466 663 0 0
23 734 27.09243436828813 734 0 0
24 815 28.548204847240395 815 0 0
25 888 29.79932885150268 888 0 0
26 964 31.04834939252005 964 0 0
27 1040 32.2490309931942 1040 0 0
28 1116 33.406586176980134 1116 0 0
29 1183 34.39476704383968 1183 0 0
30 1265 35.566838487557476 1265 0 0
31 1363 36.91882988394946 1363 0 0
32 1452 38.1051177665153 1452 0 0
33 1550 39.370039370059054 1550 0 0
34 1618 40.22437072223753 1618 0 0
35 1692 41.13392760240627 1692 0 0
36 1797 42.391036788453285 1797 0 0
37 1910 43.70354676682432 1910 0 0
38 2019 44.93328387732194 2019 0 0
39 2127 46.119410230400824 2127 0 0
40 2244 47.37087712930804 2244 0 0
41 2357 48.54894437575342 2357 0 0
42 2511 50.1098792654702 2511 0 0
43 2618 51.16639522186413 2618 0 0
44 2730 52.24940191045253 2730 0 0
45 2849 53.376024580330075 2849 0 0
46 2974 54.53439281774392 2974 0 0
47 3107 55.74047003748713 3107 0 0
48 3225 56.789083458002736 3225 0 0
49 3374 58.08614292583042 3374 0 0
50 3529 59.405386961116584 3529 0 0
51 3678 60.64651680022522 3678 0 0
52 3848 62.03224967708329 3848 0 0
53 3998 63.229739838148944 3998 0 0
54 4180 64.65291950097846 4180 0 0
55 4353 65.97726881282674 4353 0 0
56 4522 67.24581771381771 4522 0 0
57 4688 68.46897107449476 4688 0 0
58 4860 69.7137002317335 4860 0 0
59 5016 70.8237248385031 5016 0 0
60 5188 72.02777242147643 5188 0 0
61 5316 72.91090453423274 5316 0 0
62 5484 74.05403432629447 5484 0 0
63 5606 74.87322618933953 5606 0 0
64 5720 75.63068160475615 5720 0 0
65 5836 76.39371701913711 5836 0 0
66 5946 77.110310594628 5946 0 0
67 6057 77.82673062643708 6057 0 0
68 6158 78.4729252672538 6158 0 0
69 6259 79.11384202527394 6259 0 0
70 6362 79.76214641043707 6362 0 0
71 6470 80.43631020876082 6470 0 0
72 6573 81.0740402348372 6573 0 0
73 6676 81.70679286326198 6676 0 0
74 6789 82.39538822045807 6789 0 0
75 6866 82.86132994346639 6866 0 0
76 6927 83.22860085331244 6927 0 0
77 7020 83.78544026261365 7020 0 0
78 7120 84.38009243891595 7120 0 0
79 7229 85.0235261559999 7229 0 0
80 7313 85.51608035919327 7313 0 0
81 7394 85.98837130682264 7394 0 0
82 7478 86.47543003651384 7478 0 0
83 7599 87.17224328879004 7599 0 0
84 7705 87.77812939451375 7705 0 0
85 7804 88.34025130143111 7804 0 0
86 7871 88.71865643707642 7871 0 0
87 7973 89.29165694509202 7973 0 0
88 8045 89.69392398596462 8045 0 0
89 8133 90.18314698434514 8133 0 0
90 8202 90.56489386070079 8202 0 0
91 8254 90.85152722987104 8254 0 0
92 8321 91.21951545584969 8321 0 0
93 8364 91.45490692138941 8364 0 0
94 8427 91.7986928011505 8427 0 0
95 8466 92.01086892318754 8466 0 0
96 8518 92.29301165310405 8518 0 0
97 8562 92.53107586103168 8562 0 0
98 8581 92.63368717696602 8581 0 0
99 8629 92.89241088485109 8629 0 0
100 8666 93.09135298189624 8666 0 0
