#StageNum, CellCount, Sqrt/log, StemCount, DiffCount, MutantCount
0 5 1.6094379124341003 5 0 0
1 11 2.3978952727983707 9 2 0
2 23 3.1354942159291497 15 8 0
3 44 3.784189633918261 26 18 0
4 66 4.189654742026425 37 29 0
5 99 4.59511985013459 55 44 0
6 150 5.0106352940962555 65 85 0
7 223 5.407171771460119 82 141 0
8 295 5.68697535633982 100 195 0
9 405 6.003887067106539 157 248 0
10 561 6.329720905522696 223 338 0
11 830 6.721425700790643 337 492 1
12 1164 7.059617628291383 478 685 1
13 1621 7.390798521735676 660 959 2
14 2233 7.711101251840158 875 1355 3
15 2945 7.987864096085687 1177 1765 3
16 3784 8.238536930171769 1504 2276 4
17 4715 8.458504195067558 1898 2811 6
18 5620 8.634086942887738 2261 3353 6
19 6487 8.777555453213056 2604 3876 7
20 7278 8.892611378172106 2901 4369 8
21 7914 8.97638862194537 3170 4735 9
22 8414 9.037652264150466 3404 5001 9
23 8809 9.083529205109796 3551 5249 9
24 9094 9.115370134384955 3628 5457 9
25 9296 9.137339479091693 3730 5557 9
26 9413 9.14984699154722 3771 5633 9
27 9526 9.161780181360806 3804 5713 9
28 9605 9.170039075202657 3819 5777 9
29 9657 9.175438319966918 3826 5822 9
30 9687 9.178540059426386 3841 5837 9
31 9694 9.17926241640532 3840 5845 9
32 9701 9.179984251961283 3837 5855 9
33 9727 9.18266080286944 3870 5848 9
34 9738 9.183791036742646 3872 5857 9
35 9736 9.183585634667363 3883 5844 9
36 9743 9.184304357425342 3889 5845 9
37 9739 9.1838937219612 3877 5853 9
38 9728 9.182763604205949 3870 5849 9
39 9732 9.183174703903413 3860 5863 9
40 9748 9.184817414745098 3883 5856 9
41 9746 9.184612223403452 3876 5862 8
42 9763 9.186355009225672 3898 5857 8
43 9769 9.186969385652942 3893 5868 8
44 9772 9.187276432377631 3892 5872 8
45 9763 9.186355009225672 3895 5860 8
46 9752 9.185227671161108 3887 5857 8
47 9757 9.18574025510795 3903 5846 8
48 9742 9.184201714366488 3875 5858 9
49 9756 9.18563775933581 3879 5868 9
50 9767 9.186764635447478 3861 5897 9
51 9738 9.183791036742646 3860 5868 10
52 9736 9.183585634667363 3888 5836 12
53 9739 9.1838937219612 3872 5855 12
54 9750 9.185022563991893 3858 5879 13
55 9714 9.18132342290569 3824 5877 13
56 9734 9.1833801903934 3823 5898 13
57 9732 9.183174703903413 3809 5910 13
58 9733 9.183277452426493 3807 5913 13
59 9731 9.18307194482199 3812 5906 13
60 9734 9.1833801903934 3805 5916 13
61 9715 9.18142636181154 3794 5908 13
62 9716 9.181529290122063 3781 5921 14
63 9720 9.181940897454485 3776 5930 14
64 9723 9.182249491809657 3791 5918 14
65 9742 9.184201714366488 3802 5926 14
66 9724 9.182352335436015 3796 5914 14
67 9718 9.181735114965848 3784 5920 14
68 9719 9.181838011503471 3771 5934 14
69 9727 9.18266080286944 3780 5933 14
70 9732 9.183174703903413 3782 5936 14
71 9718 9.181735114965848 3774 5929 15
72 9726 9.182557990963732 3754 5957 15
73 9729 9.182866394975427 3730 5984 15
74 9742 9.184201714366488 3744 5983 15
75 9716 9.181529290122063 3743 5958 15
76 9732 9.183174703903413 3749 5968 15
77 9732 9.183174703903413 3760 5957 15
78 9727 9.18266080286944 3760 5951 16
79 9743 9.184304357425342 3749 5978 16
80 9728 9.182763604205949 3767 5945 16
81 9756 9.18563775933581 3789 5951 16
82 9768 9.18686701579054 3800 5952 16
83 9772 9.187276432377631 3794 5962 16
84 9762 9.186252576447092 3775 5972 15
85 9779 9.187992508312275 3780 5984 15
86 9755 9.185535253057212 3760 5981 14
87 9756 9.18563775933581 3763 5979 14
88 9756 9.18563775933581 3771 5971 14
89 9764 9.186457431512851 3781 5968 15
90 9750 9.185022563991893 3780 5955 15
91 9752 9.185227671161108 3791 5946 15
92 9751 9.18512512283512 3795 5941 15
93 9754 9.185432736269998 3803 5936 15
94 9744 9.184406989949679 3785 5944 15
95 9728 9.182763604205949 3785 5927 16
96 9706 9.18049952996516 3770 5920 16
97 9740 9.18399639663658 3770 5954 16
98 9749 9.184919994629272 3772 5960 17
99 9735 9.1834829178063 3778 5940 17
100 9741 9.184099060770956 3783 5941 17
101 9749 9.184919994629272 3782 5950 17
102 9752 9.185227671161108 3792 5943 17
103 9758 9.185842740375783 3816 5925 17
104 9745 9.184509611941662 3799 5929 17
105 9721 9.18204377282107 3793 5911 17
106 9741 9.184099060770956 3786 5937 18
107 9717 9.181632207839439 3772 5925 20
108 9734 9.1833801903934 3783 5931 20
109 9713 9.18122047340233 3755 5938 20
110 9720 9.181940897454485 3767 5933 20
111 9716 9.181529290122063 3765 5931 20
112 9713 9.18122047340233 3777 5916 20
113 9708 9.180705566846491 3798 5890 20
114 9730 9.18296917518005 3788 5922 20
115 9729 9.182866394975427 3793 5916 20
116 9728 9.182763604205949 3798 5910 20
117 9724 9.182352335436015 3789 5915 20
118 9706 9.18049952996516 3773 5913 20
119 9719 9.181838011503471 3779 5920 20
120 9725 9.182455168486648 3776 5929 20
121 9718 9.181735114965848 3787 5911 20
122 9717 9.181632207839439 3794 5903 20
123 9715 9.18142636181154 3800 5895 20
124 9715 9.18142636181154 3789 5906 20
125 9733 9.183277452426493 3807 5906 20
126 9740 9.18399639663658 3808 5912 20
127 9738 9.183791036742646 3798 5920 20
128 9739 9.1838937219612 3790 5929 20
129 9747 9.18471482433721 3784 5943 20
130 9744 9.184406989949679 3778 5946 20
131 9733 9.183277452426493 3774 5939 20
132 9735 9.1834829178063 3769 5946 20
133 9725 9.182455168486648 3751 5954 20
134 9729 9.182866394975427 3766 5943 20
135 9729 9.182866394975427 3759 5950 20
136 9728 9.182763604205949 3755 5953 20
137 9737 9.183688340978756 3765 5952 20
138 9746 9.184612223403452 3765 5961 20
139 9726 9.182557990963732 3760 5946 20
140 9719 9.181838011503471 3761 5938 20
141 9723 9.182249491809657 3775 5928 20
142 9727 9.18266080286944 3759 5948 20
143 9729 9.182866394975427 3759 5950 20
144 9741 9.184099060770956 3750 5971 20
145 9729 9.182866394975427 3753 5956 20
146 9736 9.183585634667363 3761 5955 20
147 9734 9.1833801903934 3766 5947 21
148 9754 9.185432736269998 3773 5960 21
149 9756 9.18563775933581 3774 5961 21
150 9747 9.18471482433721 3767 5959 21
151 9756 9.18563775933581 3763 5972 21
152 9752 9.185227671161108 3746 5985 21
153 9760 9.186047679407139 3747 5992 21
154 9743 9.184304357425342 3749 5973 21
155 9743 9.184304357425342 3742 5980 21
156 9739 9.1838937219612 3728 5989 22
157 9731 9.18307194482199 3720 5989 22
158 9734 9.1833801903934 3723 5990 21
159 9729 9.182866394975427 3710 5998 21
160 9740 9.18399639663658 3702 6017 21
161 9741 9.184099060770956 3699 6021 21
162 9748 9.184817414745098 3689 6038 21
163 9733 9.183277452426493 3679 6033 21
164 9718 9.181735114965848 3662 6035 21
165 9737 9.183688340978756 3668 6048 21
166 9731 9.18307194482199 3663 6047 21
167 9721 9.18204377282107 3670 6030 21
168 9719 9.181838011503471 3662 6036 21
169 9727 9.18266080286944 3634 6072 21
170 9723 9.182249491809657 3624 6078 21
171 9728 9.182763604205949 3636 6071 21
172 9707 9.180602553712227 3628 6056 23
173 9715 9.18142636181154 3645 6047 23
174 9732 9.183174703903413 3651 6058 23
175 9731 9.18307194482199 3657 6051 23
176 9728 9.182763604205949 3664 6041 23
177 9715 9.18142636181154 3648 6044 23
178 9713 9.18122047340233 3656 6034 23
179 9721 9.18204377282107 3669 6029 23
180 9707 9.180602553712227 3662 6022 23
181 9710 9.18091156128537 3675 6013 22
182 9716 9.181529290122063 3657 6036 23
183 9720 9.181940897454485 3647 6049 24
184 9719 9.181838011503471 3650 6045 24
185 9700 9.179881164491475 3654 6022 24
186 9723 9.182249491809657 3664 6035 24
187 9713 9.18122047340233 3678 6011 24
188 9710 9.18091156128537 3680 6005 25
189 9707 9.180602553712227 3683 5999 25
190 9712 9.181117513299279 3682 6005 25
191 9738 9.183791036742646 3711 6001 26
192 9747 9.18471482433721 3711 6010 26
193 9752 9.185227671161108 3716 6010 26
194 9750 9.185022563991893 3733 5991 26
195 9730 9.18296917518005 3732 5972 26
196 9739 9.1838937219612 3727 5986 26
197 9738 9.183791036742646 3719 5992 27
198 9705 9.18039649560311 3687 5991 27
199 9713 9.18122047340233 3691 5995 27
200 9723 9.182249491809657 3709 5987 27
