#StageNum, CellCount, Sqrt/log, StemCount, DiffCount, MutantCount
173 9450 9.153770020487789 1821 7609 20
174 9453 9.154087430425385 1820 7612 21
175 9445 9.15324077993561 1832 7592 21
176 9463 9.155144736508232 1842 7599 22
177 9488 9.157783121237507 1863 7603 22
178 9499 9.158941808890182 1869 7608 22
179 9481 9.15704507491796 1854 7605 22
180 9475 9.156412029950626 1842 7611 22
181 9479 9.156834104453042 1844 7613 22
182 9460 9.154827662045925 1836 7602 22
183 9446 9.153346650456063 1835 7589 22
184 9440 9.152711259139547 1831 7586 23
185 9447 9.153452509769135 1829 7595 23
186 9431 9.151757414543885 1833 7575 23
187 9438 9.152499372286332 1826 7589 23
188 9443 9.15302900526307 1823 7597 23
189 9458 9.15461622320382 1810 7625 23
190 9460 9.154827662045925 1808 7629 23
191 9464 9.155250405658222 1793 7648 23
192 9472 9.156095357123787 1809 7639 24
193 9476 9.156517565278676 1811 7641 24
194 9474 9.156306483483696 1812 7638 24
195 9473 9.156200925875535 1818 7631 24
196 9455 9.154298981092557 1811 7620 24
197 9473 9.156200925875535 1817 7632 24
198 9485 9.157466882369114 1812 7649 24
199 9500 9.159047077588632 1804 7672 24
200 9495 9.158520623246385 1790 7681 24
