#StageNum, CellCount, Sqrt/log, StemCount, DiffCount
59 4189 64.72248450113763 4189 0
60 4260 65.26867548832288 4260 0
61 4324 65.75712889109438 4324 0
62 4390 66.25707509390978 4390 0
63 4458 66.76825593049439 4458 0
64 4519 67.22350779303324 4519 0
65 4568 67.58698099486321 4568 0
66 4601 67.83067152844649 4601 0
67 4631 68.05145112339633 4631 0
68 4677 68.38859554048467 4677 0
69 4702 68.57113095173507 4702 0
70 4749 68.9129886160802 4749 0
71 4777 69.1158447825099 4777 0
72 4821 69.4334213473598 4821 0
73 4864 69.74238309665078 4864 0
74 4889 69.92138442565336 4889 0
75 4931 70.22107945624305 4931 0
76 4962 70.44146506142529 4962 0
77 4985 70.60453243241541 4985 0
78 5022 70.8660708661063 5022 0
79 5058 71.11961754677819 5058 0
80 5081 71.28113354878694 5081 0
81 5098 71.40028011149536 5098 0
82 5125 71.58910531638176 5125 0
83 5155 71.79832867135558 5155 0
84 5164 71.86097689288673 5164 0
85 5191 72.04859471218019 5191 0
86 5208 72.16647421067486 5208 0
87 5221 72.2564875980005 5221 0
88 5243 72.40856302952021 5243 0
89 5260 72.52585745787498 5260 0
90 5276 72.63607918933951 5276 0
91 5304 72.8285658241325 5304 0
92 5325 72.97259759663213 5325 0
93 5355 73.1778655059028 5355 0
94 5360 73.2120208708925 5360 0
95 5364 73.23933369440222 5364 0
96 5361 73.21885003194191 5361 0
97 5387 73.39618518697004 5387 0
98 5406 73.5255057786072 5406 0
99 5418 73.60706487831179 5418 0
100 5430 73.68853370776216 5430 0
101 5446 73.79701890998037 5446 0
102 5454 73.85120175054702 5454 0
103 5473 73.97972695272672 5473 0
104 5476 74.0 5476 0
105 5486 74.06753674856482 5486 0
106 5493 74.11477585475112 5493 0
107 5493 74.11477585475112 5493 0
108 5502 74.17546764261078 5502 0
109 5510 74.22937423958254 5510 0
110 5510 74.22937423958254 5510 0
111 5504 74.18894796396563 5504 0
112 5520 74.29670248402684 5520 0
113 5537 74.41102068914255 5537 0
114 5540 74.43117626371358 5540 0
115 5554 74.52516353554684 5554 0
116 5556 74.5385806143369 5556 0
117 5553 74.51845409024533 5553 0
118 5541 74.43789357578571 5541 0
119 5555 74.53187237685633 5555 0
120 5545 74.46475676452586 5545 0
121 5566 74.60562981437795 5566 0
122 5552 74.51174404078863 5552 0
123 5540 74.43117626371358 5540 0
124 5555 74.53187237685633 5555 0
125 5544 74.45804187594514 5544 0
126 5551 74.50503338701353 5551 0
127 5562 74.57881736793632 5562 0
128 5565 74.59892760623305 5565 0
129 5561 74.57211275000863 5561 0
130 5566 74.60562981437795 5566 0
131 5579 74.69270379361026 5579 0
132 5571 74.63913182774837 5571 0
133 5558 74.55199527846321 5558 0
134 5565 74.59892760623305 5565 0
135 5570 74.63243262818116 5570 0
136 5570 74.63243262818116 5570 0
137 5578 74.68600939935136 5578 0
138 5570 74.63243262818116 5570 0
139 5557 74.54528824815154 5557 0
140 5560 74.56540752922899 5560 0
141 5558 74.55199527846321 5558 0
142 5569 74.62573282722254 5569 0
143 5569 74.62573282722254 5569 0
144 5568 74.61903242471053 5568 0
145 5570 74.63243262818116 5570 0
146 5572 74.64583042608609 5572 0
147 5573 74.65252842335616 5573 0
148 5557 74.54528824815154 5557 0
149 5535 74.39758060582346 5535 0
150 5551 74.50503338701353 5551 0
151 5563 74.58552138317464 5563 0
152 5575 74.66592261534039 5575 0
153 5569 74.62573282722254 5569 0
154 5570 74.63243262818116 5570 0
155 5575 74.66592261534039 5575 0
156 5575 74.66592261534039 5575 0
157 5567 74.61233142048303 5567 0
158 5553 74.51845409024533 5553 0
159 5562 74.57881736793632 5562 0
160 5564 74.59222479588607 5564 0
161 5566 74.60562981437795 5566 0
162 5562 74.57881736793632 5562 0
163 5561 74.57211275000863 5561 0
164 5559 74.55870170543476 5559 0
165 5565 74.59892760623305 5565 0
166 5562 74.57881736793632 5562 0
167 5572 74.64583042608609 5572 0
168 5573 74.65252842335616 5573 0
169 5567 74.61233142048303 5567 0
170 5559 74.55870170543476 5559 0
171 5570 74.63243262818116 5570 0
172 5569 74.62573282722254 5569 0
173 5569 74.62573282722254 5569 0
174 5568 74.61903242471053 5568 0
175 5569 74.62573282722254 5569 0
176 5573 74.65252842335616 5573 0
177 5583 74.71947537289057 5583 0
178 5580 74.6993975879324 5580 0
179 5577 74.67931440499437 5577 0
180 5578 74.68600939935136 5578 0
181 5560 74.56540752922899 5560 0
182 5561 74.57211275000863 5561 0
183 5563 74.58552138317464 5563 0
184 5562 74.57881736793632 5562 0
185 5575 74.66592261534039 5575 0
186 5566 74.60562981437795 5566 0
187 5575 74.66592261534039 5575 0
188 5573 74.65252842335616 5573 0
189 5555 74.53187237685633 5555 0
190 5573 74.65252842335616 5573 0
191 5570 74.63243262818116 5570 0
192 5560 74.56540752922899 5560 0
193 5577 74.67931440499437 5577 0
194 5556 74.5385806143369 5556 0
195 5568 74.61903242471053 5568 0
196 5569 74.62573282722254 5569 0
197 5558 74.55199527846321 5558 0
198 5570 74.63243262818116 5570 0
199 5557 74.54528824815154 5557 0
200 5555 74.53187237685633 5555 0
