#StageNum, CellCount, Sqrt/log, StemCount, DiffCount
154 9893 9.199582715323222 9893 0
155 9886 9.198874893866904 9886 0
156 9885 9.198773735604718 9885 0
157 9906 9.200895913148184 9906 0
158 9911 9.201400530406708 9911 0
159 9906 9.200895913148184 9906 0
160 9899 9.200189020919808 9899 0
161 9909 9.201198714058899 9909 0
162 9909 9.201198714058899 9909 0
163 9904 9.200693994924377 9904 0
164 9900 9.20029003612268 9900 0
165 9910 9.201299627324033 9910 0
166 9898 9.200087995511831 9898 0
167 9895 9.199784858036667 9895 0
168 9895 9.199784858036667 9895 0
169 9876 9.19786285046507 9876 0
170 9882 9.198470199405696 9882 0
171 9905 9.20079495913265 9905 0
172 9902 9.200492035921368 9902 0
173 9907 9.20099685697303 9907 0
174 9902 9.200492035921368 9902 0
175 9911 9.201400530406708 9911 0
