#StageNum, CellCount, Sqrt/log, StemCount, DiffCount, MutantCount
0 5 2.23606797749979 5 0 0
1 8 2.8284271247461903 4 4 0
2 9 3.0 4 5 0
3 14 3.7416573867739413 11 3 0
4 19 4.358898943540674 13 6 0
5 19 4.358898943540674 11 8 0
6 20 4.47213595499958 6 14 0
7 21 4.58257569495584 9 12 0
8 25 5.0 7 18 0
9 26 5.0990195135927845 6 20 0
10 26 5.0990195135927845 4 22 0
11 27 5.196152422706632 4 23 0
12 27 5.196152422706632 5 22 0
13 30 5.477225575051661 7 23 0
14 31 5.5677643628300215 7 24 0
15 33 5.744562646538029 11 22 0
16 35 5.916079783099616 12 23 0
17 37 6.082762530298219 9 28 0
18 39 6.244997998398398 9 30 0
19 40 6.324555320336759 8 32 0
20 40 6.324555320336759 5 35 0
21 45 6.708203932499369 9 36 0
22 51 7.14142842854285 16 35 0
23 54 7.3484692283495345 15 39 0
24 56 7.483314773547883 9 47 0
25 58 7.615773105863909 11 47 0
26 58 7.615773105863909 10 48 0
27 60 7.745966692414834 10 50 0
28 64 8.0 16 48 0
29 65 8.06225774829855 17 48 0
30 66 8.12403840463596 17 49 0
31 71 8.426149773176359 13 58 0
32 75 8.660254037844387 21 54 0
33 79 8.888194417315589 18 61 0
34 85 9.219544457292887 23 62 0
35 90 9.486832980505138 29 61 0
36 99 9.9498743710662 36 63 0
37 107 10.344080432788601 43 64 0
38 122 11.045361017187261 50 72 0
39 133 11.532562594670797 51 82 0
40 144 12.0 50 94 0
41 151 12.288205727444508 50 101 0
42 155 12.449899597988733 48 107 0
43 163 12.767145334803704 46 117 0
44 167 12.922847983320086 43 124 0
45 172 13.114877048604 59 113 0
46 181 13.45362404707371 47 134 0
47 186 13.638181696985855 39 147 0
48 186 13.638181696985855 42 144 0
49 191 13.820274961085254 38 153 0
50 198 14.071247279470288 41 157 0
51 199 14.106735979665885 40 159 0
52 213 14.594519519326424 52 161 0
53 225 15.0 51 174 0
54 239 15.459624833740307 55 184 0
55 253 15.905973720586866 57 196 0
56 259 16.09347693943108 57 202 0
57 271 16.46207763315433 52 219 0
58 272 16.492422502470642 54 218 0
59 279 16.703293088490067 56 223 0
60 281 16.76305461424021 50 231 0
61 284 16.852299546352718 47 237 0
62 285 16.881943016134134 56 229 0
63 290 17.029386365926403 61 229 0
64 292 17.08800749063506 64 228 0
65 298 17.26267650163207 83 215 0
66 298 17.26267650163207 71 227 0
67 298 17.26267650163207 70 228 0
68 301 17.349351572897472 59 242 0
69 303 17.406895185529212 56 247 0
70 309 17.578395831246947 61 248 0
71 314 17.72004514666935 75 239 0
72 316 17.776388834631177 76 240 0
73 328 18.110770276274835 88 240 0
74 335 18.303005217723125 94 241 0
75 338 18.384776310850235 93 245 0
76 349 18.681541692269406 101 248 0
77 360 18.973665961010276 94 266 0
78 372 19.28730152198591 89 283 0
79 377 19.4164878389476 93 284 0
80 391 19.77371993328519 86 305 0
81 412 20.29778313018444 105 307 0
82 430 20.73644135332772 96 334 0
83 437 20.904544960366874 93 344 0
84 449 21.18962010041709 92 357 0
85 460 21.447610589527216 105 355 0
86 466 21.587033144922902 119 347 0
87 481 21.93171219946131 110 371 0
88 485 22.02271554554524 111 374 0
89 493 22.20360331117452 105 388 0
90 500 22.360679774997898 116 384 0
91 510 22.58317958127243 97 413 0
92 512 22.627416997969522 104 408 0
93 517 22.737634001804146 97 420 0
94 522 22.847319317591726 105 417 0
95 525 22.9128784747792 107 418 0
96 531 23.043437243605826 119 412 0
97 542 23.280893453645632 125 417 0
98 556 23.57965224510319 129 427 0
99 554 23.53720459187964 127 427 0
100 556 23.57965224510319 121 435 0
101 558 23.62202362203543 113 445 0
102 566 23.790754506740637 112 454 0
103 564 23.748684174075834 116 448 0
104 573 23.93741840717165 123 450 0
105 590 24.289915602982237 130 460 0
106 597 24.43358344574123 135 462 0
107 603 24.55605831561735 144 459 0
108 611 24.71841418861655 158 453 0
109 627 25.03996805109783 165 462 0
110 643 25.357444666211933 167 476 0
111 658 25.65151067676132 171 487 0
112 672 25.92296279363144 158 514 0
113 681 26.095976701399778 186 495 0
114 690 26.267851073127396 197 493 0
115 706 26.570660511172846 186 520 0
116 723 26.888659319497503 185 538 0
117 744 27.27636339397171 191 553 0
118 746 27.313000567495326 183 563 0
119 756 27.49545416973504 157 599 0
120 769 27.730849247724095 170 599 0
121 776 27.85677655436824 173 603 0
122 782 27.964262908219126 157 625 0
123 787 28.053520278211074 182 605 0
124 788 28.071337695236398 176 612 0
125 791 28.124722220850465 172 619 0
126 805 28.372521918222215 182 623 0
127 821 28.653097563788805 178 643 0
128 840 28.982753492378876 205 635 0
129 856 29.257477676655586 228 628 0
130 860 29.32575659723036 218 642 0
131 869 29.478805945967352 208 661 0
132 880 29.664793948382652 221 659 0
133 893 29.88310559496787 218 675 0
134 904 30.066592756745816 218 686 0
135 922 30.364452901377952 227 695 0
136 922 30.364452901377952 219 703 0
137 932 30.528675044947494 242 690 0
138 944 30.72458299147443 244 700 0
139 951 30.83828789021855 242 709 0
140 967 31.096623610932426 246 721 0
